id,number,state,team_blue,winner,team_red
103540398659279103,1,completed,103535282119620510,blue,101428372607057464
103807746378009719,1,completed,101428372603715124,blue,101428372598668846
103540398665570562,1,completed,100285330168091787,red,101428372605353526
103540398665570563,2,completed,100285330168091787,blue,101428372605353526
103540398665570564,3,completed,100285330168091787,blue,101428372605353526
103540398665570565,4,completed,100285330168091787,red,101428372605353526
103540398665570566,5,completed,100285330168091787,red,101428372605353526
103540398665570568,1,completed,101428372602011186,blue,101428372607057464
103540398665570569,2,completed,101428372602011186,blue,101428372607057464
103540398665570570,3,completed,101428372602011186,blue,101428372607057464
103540398665570574,1,completed,101428372600307248,blue,101428372603715124
103540398665570575,2,completed,101428372603715124,blue,101428372600307248
103540398665570576,3,completed,101428372603715124,blue,101428372600307248
103540398665570577,4,completed,101428372603715124,red,101428372600307248
103540398665570578,5,completed,101428372603715124,blue,101428372600307248
103540398665570580,1,completed,101428372602011186,red,101428372603715124
103540398665570581,2,completed,101428372602011186,red,101428372603715124
103540398665570582,3,completed,101428372602011186,blue,101428372603715124
103540398665570583,4,completed,101428372602011186,blue,101428372603715124
103540398665570584,5,completed,101428372602011186,blue,101428372603715124
103540398665570586,1,completed,101428372602011186,red,100285330168091787
103540398665570587,2,completed,100285330168091787,red,101428372602011186
103540398665570588,3,completed,101428372602011186,red,100285330168091787
103540398665570589,4,completed,100285330168091787,blue,101428372602011186
103540398665570592,1,completed,101428372605353526,red,100285330168091787
103540398665570593,2,completed,101428372605353526,red,100285330168091787
103540398665570594,3,completed,100285330168091787,red,101428372605353526
103540398665570595,4,completed,101428372605353526,red,100285330168091787
103535402770471162,1,completed,101383792891050518,blue,101383792887446028
103535402770536700,1,completed,103535282124208038,blue,101383792887446028
103535402770536702,1,completed,101383792887446028,red,98767991921462763
103535402770536704,1,completed,99566406332122275,red,101383792887446028
103535402770536706,1,completed,99566406332987990,blue,101383792887446028
103535402770536708,1,completed,101383792887446028,red,99566406334639907
103535402770536710,1,completed,99566406338282437,blue,101383792887446028
103535402770536712,1,completed,101383792891050518,blue,103535282124208038
103535402770536714,1,completed,101383792891050518,red,98767991921462763
103535402770536716,1,completed,101383792891050518,red,99566406332122275
103535402770536718,1,completed,99566406332987990,blue,101383792891050518
103535402770536720,1,completed,101383792891050518,red,99566406334639907
103535402770536722,1,completed,99566406338282437,blue,101383792891050518
103535402770536724,1,completed,103535282124208038,red,98767991921462763
103535402770536726,1,completed,103535282124208038,red,99566406332122275
103535402770536728,1,completed,103535282124208038,red,99566406332987990
103535402770536730,1,completed,99566406334639907,blue,103535282124208038
103535402770536732,1,completed,103535282124208038,blue,99566406338282437
103535402770536734,1,completed,99566406332122275,red,98767991921462763
103535402770536736,1,completed,98767991921462763,red,99566406332987990
103535402770536738,1,completed,99566406334639907,blue,98767991921462763
103535402770536740,1,completed,98767991921462763,blue,99566406338282437
103535402770536742,1,completed,99566406332987990,blue,99566406332122275
103535402770536744,1,completed,99566406332122275,red,99566406334639907
103535402770536746,1,completed,99566406332122275,red,99566406338282437
103535402770536748,1,completed,99566406334639907,red,99566406332987990
103535402770536750,1,completed,99566406338282437,red,99566406332987990
103535402770536752,1,completed,99566406334639907,blue,99566406338282437
103535402770536754,1,completed,101383792887446028,blue,101383792891050518
103535402770536756,1,completed,101383792887446028,blue,103535282124208038
103535402770536758,1,completed,98767991921462763,blue,101383792887446028
103535402770536760,1,completed,101383792887446028,red,99566406332122275
103535402770536762,1,completed,101383792887446028,red,99566406332987990
103535402770536764,1,completed,99566406334639907,blue,101383792887446028
103535402770536766,1,completed,101383792887446028,red,99566406338282437
103535402770536768,1,completed,101383792891050518,blue,103535282124208038
103535402770536770,1,completed,98767991921462763,blue,101383792891050518
103535402770536772,1,completed,99566406332122275,blue,101383792891050518
103535402770536774,1,completed,101383792891050518,red,99566406332987990
103535402770536776,1,completed,99566406334639907,red,101383792891050518
103535402770536778,1,completed,101383792891050518,red,99566406338282437
103535402770536780,1,completed,98767991921462763,red,103535282124208038
103535402770536782,1,completed,99566406332122275,red,103535282124208038
103535402770536784,1,completed,99566406332987990,blue,103535282124208038
103535402770536786,1,completed,103535282124208038,blue,99566406334639907
103535402770536788,1,completed,99566406338282437,blue,103535282124208038
103535402770536790,1,completed,98767991921462763,blue,99566406332122275
103535402770536792,1,completed,99566406332987990,red,98767991921462763
103535402770536794,1,completed,98767991921462763,red,99566406334639907
103535402770536796,1,completed,99566406338282437,red,98767991921462763
103535402770536798,1,completed,99566406332122275,red,99566406332987990
103535402770536800,1,completed,99566406334639907,blue,99566406332122275
103535402770536802,1,completed,99566406338282437,blue,99566406332122275
103535402770536804,1,completed,99566406332987990,red,99566406334639907
103535402770536806,1,completed,99566406332987990,blue,99566406338282437
103535402770536808,1,completed,99566406338282437,red,99566406334639907
103535402770536810,1,completed,101383792891050518,blue,101383792887446028
103535402770536812,1,completed,103535282124208038,blue,101383792887446028
103535402770536814,1,completed,101383792887446028,red,98767991921462763
103535402770536816,1,completed,101383792887446028,blue,99566406332122275
103535402770536818,1,completed,99566406332987990,blue,101383792887446028
103535402770536820,1,completed,101383792887446028,red,99566406334639907
103535402770536822,1,completed,99566406338282437,blue,101383792887446028
103535402770536824,1,completed,103535282124208038,blue,101383792891050518
103535402770536826,1,completed,98767991921462763,red,101383792891050518
103535402770536828,1,completed,101383792891050518,red,99566406332122275
103535402770536830,1,completed,99566406332987990,blue,101383792891050518
103535402770536832,1,completed,101383792891050518,red,99566406334639907
103535402770536834,1,completed,99566406338282437,blue,101383792891050518
103535402770536836,1,completed,98767991921462763,blue,103535282124208038
103535402770536838,1,completed,103535282124208038,red,99566406332122275
103535402770536840,1,completed,103535282124208038,red,99566406332987990
103535402770536842,1,completed,99566406334639907,blue,103535282124208038
103535402770536844,1,completed,103535282124208038,red,99566406338282437
103535402770536846,1,completed,99566406332122275,blue,98767991921462763
103535402770536848,1,completed,98767991921462763,red,99566406332987990
103535402770536850,1,completed,99566406334639907,blue,98767991921462763
103535402770536852,1,completed,98767991921462763,red,99566406338282437
103535402770536854,1,completed,99566406332987990,red,99566406332122275
103535402770536856,1,completed,99566406332122275,red,99566406334639907
103535402770536858,1,completed,99566406332122275,red,99566406338282437
103535402770536860,1,completed,99566406334639907,blue,99566406332987990
103535402770536862,1,completed,99566406338282437,red,99566406332987990
103535402770536864,1,completed,99566406334639907,blue,99566406338282437
103535402774206883,1,completed,98767991921462763,blue,99566406332987990
103535402774206884,2,completed,99566406332987990,blue,98767991921462763
103535402774206885,3,completed,98767991921462763,red,99566406332987990
103535402774206886,4,completed,99566406332987990,blue,98767991921462763
103535402774206889,1,completed,99566406332122275,red,99566406338282437
103535402774206890,2,completed,99566406338282437,blue,99566406332122275
103535402774206891,3,completed,99566406332122275,blue,99566406338282437
103535402774206892,4,completed,99566406338282437,blue,99566406332122275
103535402774206895,1,completed,99566406332987990,red,99566406334639907
103535402774206896,2,completed,99566406334639907,red,99566406332987990
103535402774206897,3,completed,99566406332987990,red,99566406334639907
103535402774206898,4,completed,99566406334639907,blue,99566406332987990
103535402774206901,1,completed,99566406338282437,blue,98767991921462763
103535402774206902,2,completed,98767991921462763,red,99566406338282437
103535402774206903,3,completed,99566406338282437,red,98767991921462763
103535402774206904,4,completed,98767991921462763,blue,99566406338282437
103535402774206905,5,completed,99566406338282437,red,98767991921462763
103535402774206907,1,completed,98767991921462763,red,99566406332987990
103535402774206908,2,completed,99566406332987990,red,98767991921462763
103535402774206909,3,completed,98767991921462763,blue,99566406332987990
103535402774206910,4,completed,99566406332987990,blue,98767991921462763
103535402774206911,5,completed,98767991921462763,blue,99566406332987990
103535402774206913,1,completed,98767991921462763,red,99566406334639907
103535402774206914,2,completed,99566406334639907,blue,98767991921462763
103535402774206915,3,completed,98767991921462763,blue,99566406334639907
103535402774206916,4,completed,99566406334639907,blue,98767991921462763
110413246204026114,1,completed,105549997263803379,blue,105550001032913831
110413246204026116,1,completed,105549997263803379,blue,105549995617170853
110413246204026118,1,completed,105549997263803379,red,109485342651298305
110413246204026120,1,completed,109485335453835911,blue,105549997263803379
110413246204026122,1,completed,105550005698683818,blue,105549997263803379
110413246204026124,1,completed,105549991104165282,red,105549997263803379
110413246204026126,1,completed,105549997263803379,blue,105549993449477104
110413246204026128,1,completed,105549997263803379,blue,109485351596724390
110413246204026130,1,completed,105549998884468136,blue,105549997263803379
110413246204026132,1,completed,105550001032913831,red,105549995617170853
110413246204026134,1,completed,105550001032913831,blue,109485342651298305
110413246204026136,1,completed,105550001032913831,red,109485335453835911
110413246204026138,1,completed,105550005698683818,red,105550001032913831
110413246204026140,1,completed,105550001032913831,blue,105549991104165282
110413246204026142,1,completed,105549993449477104,red,105550001032913831
110413246204026144,1,completed,109485351596724390,blue,105550001032913831
110413246204026146,1,completed,105550001032913831,red,105549998884468136
110413246204026148,1,completed,105549995617170853,blue,109485342651298305
110413246204026150,1,completed,109485335453835911,red,105549995617170853
110413246204026152,1,completed,105549995617170853,red,105550005698683818
110413246204026154,1,completed,105549995617170853,red,105549991104165282
110413246204026156,1,completed,105549993449477104,red,105549995617170853
110413246204026158,1,completed,105549995617170853,blue,109485351596724390
110413246204026160,1,completed,105549998884468136,red,105549995617170853
110413246204026162,1,completed,109485342651298305,red,109485335453835911
110413246204026164,1,completed,109485342651298305,red,105550005698683818
110413246204026166,1,completed,109485342651298305,blue,105549991104165282
110413246204026168,1,completed,109485342651298305,blue,105549993449477104
110413246204026170,1,completed,109485342651298305,blue,109485351596724390
110413246204026172,1,completed,105549998884468136,blue,109485342651298305
110413246204026174,1,completed,105550005698683818,red,109485335453835911
110413246204026176,1,completed,109485335453835911,blue,105549991104165282
110413246204026178,1,completed,109485335453835911,blue,105549993449477104
110413246204026180,1,completed,109485351596724390,blue,109485335453835911
110413246204026182,1,completed,105549998884468136,red,109485335453835911
110413246204026184,1,completed,105549991104165282,red,105550005698683818
110413246204026186,1,completed,105550005698683818,blue,105549993449477104
110413246204026188,1,completed,109485351596724390,blue,105550005698683818
110413246204026190,1,completed,105550005698683818,red,105549998884468136
110413246204026192,1,completed,105549991104165282,blue,105549993449477104
110413246204026194,1,completed,109485351596724390,blue,105549991104165282
110413246204026196,1,completed,105549991104165282,blue,105549998884468136
110413246204026198,1,completed,105549993449477104,blue,109485351596724390
110413246204026200,1,completed,105549993449477104,blue,105549998884468136
110413246204026202,1,completed,105549998884468136,red,109485351596724390
110413246204026204,1,completed,105550001032913831,blue,105549997263803379
110413246204026206,1,completed,105549995617170853,red,105549997263803379
110413246204026208,1,completed,109485342651298305,blue,105549997263803379
110413246204026210,1,completed,105549997263803379,red,109485335453835911
110413246204026212,1,completed,105549997263803379,red,105550005698683818
110413246204026214,1,completed,105549997263803379,blue,105549991104165282
110413246204026216,1,completed,105549993449477104,blue,105549997263803379
110413246204026218,1,completed,109485351596724390,red,105549997263803379
110413246204026220,1,completed,105549997263803379,red,105549998884468136
110413246204026222,1,completed,105549995617170853,blue,105550001032913831
110413246204026224,1,completed,109485342651298305,red,105550001032913831
110413246204026226,1,completed,109485335453835911,red,105550001032913831
110413246204026228,1,completed,105550001032913831,blue,105550005698683818
110413246204026230,1,completed,105549991104165282,blue,105550001032913831
110413246204026232,1,completed,105550001032913831,blue,105549993449477104
110413246204026234,1,completed,105550001032913831,blue,109485351596724390
110413246204026236,1,completed,105549998884468136,blue,105550001032913831
110413246204091774,1,completed,109485342651298305,blue,105549995617170853
110413246204091776,1,completed,105549995617170853,blue,109485335453835911
110413246204091778,1,completed,105550005698683818,red,105549995617170853
110413246204091780,1,completed,105549991104165282,red,105549995617170853
110413246204091782,1,completed,105549995617170853,red,105549993449477104
110413246204091784,1,completed,109485351596724390,red,105549995617170853
110413246204091786,1,completed,105549995617170853,blue,105549998884468136
110413246204091788,1,completed,109485335453835911,red,109485342651298305
110413246204091790,1,completed,105550005698683818,blue,109485342651298305
110413246204091792,1,completed,105549991104165282,red,109485342651298305
110413246204091794,1,completed,105549993449477104,blue,109485342651298305
110413246204091796,1,completed,109485351596724390,red,109485342651298305
110413246204091798,1,completed,109485342651298305,blue,105549998884468136
110413246204091800,1,completed,109485335453835911,red,105550005698683818
110413246204091802,1,completed,105549991104165282,red,109485335453835911
110413246204091804,1,completed,105549993449477104,red,109485335453835911
110413246204091806,1,completed,109485335453835911,blue,109485351596724390
110413246204091808,1,completed,109485335453835911,blue,105549998884468136
110413246204091810,1,completed,105550005698683818,blue,105549991104165282
110413246204091812,1,completed,105549993449477104,red,105550005698683818
110413246204091814,1,completed,105550005698683818,blue,109485351596724390
110413246204091816,1,completed,105549998884468136,blue,105550005698683818
110413246204091818,1,completed,105549993449477104,red,105549991104165282
110413246204091820,1,completed,105549991104165282,blue,109485351596724390
110413246204091822,1,completed,105549998884468136,blue,105549991104165282
110413246204091824,1,completed,109485351596724390,red,105549993449477104
110413246204091826,1,completed,105549998884468136,blue,105549993449477104
110413246204091828,1,completed,109485351596724390,red,105549998884468136
110471139171602601,1,completed,105549995617170853,red,105550001032913831
110471139171602602,2,completed,105549995617170853,blue,105550001032913831
110471139171602603,3,completed,105549995617170853,blue,105550001032913831
110471139171602604,4,completed,105550001032913831,red,105549995617170853
110471139171602607,1,completed,109485335453835911,blue,105550005698683818
110471139171602608,2,completed,109485335453835911,blue,105550005698683818
110471139171602609,3,completed,105550005698683818,blue,109485335453835911
110471139171602610,4,completed,109485335453835911,red,105550005698683818
110471139171602611,5,completed,109485335453835911,red,105550005698683818
110471139171602613,1,completed,109485342651298305,red,105549998884468136
110471139171602614,2,completed,105549998884468136,blue,109485342651298305
110471139171602615,3,completed,105549998884468136,red,109485342651298305
110471139171602616,4,completed,109485342651298305,blue,105549998884468136
110471139171602617,5,completed,105549998884468136,blue,109485342651298305
110471139171602619,1,completed,105549995617170853,red,105550005698683818
110471139171602620,2,completed,105549995617170853,red,105550005698683818
110471139171602621,3,completed,105549995617170853,blue,105550005698683818
110471139171602622,4,completed,105550005698683818,red,105549995617170853
110471139171602623,5,completed,105550005698683818,blue,105549995617170853
110471139171602625,1,completed,105550001032913831,red,105549998884468136
110471139171602626,2,completed,105550001032913831,red,105549998884468136
110471139171602627,3,completed,105549998884468136,blue,105550001032913831
109672646550650484,1,completed,109672618694070633,red,107603544245460197
109672715588548336,2,completed,107603544245460197,blue,109672618694070633
109672646550650486,1,completed,107581765633427097,blue,107603544245460197
109672715588548337,2,completed,107581765633427097,blue,107603544245460197
109672646550650488,1,completed,107603544245460197,red,108319257932089006
109672715588548338,2,completed,107603544245460197,blue,108319257932089006
109672646550650490,1,completed,107603544245460197,red,108121051709036068
109672715588548339,2,completed,107603544245460197,red,108121051709036068
109672646550650492,1,completed,107603544245460197,blue,107603596915629288
109672715588548340,2,completed,107603596915629288,blue,107603544245460197
109672646550650494,1,completed,107603566520687175,blue,107603544245460197
109672715588548341,2,completed,107603544245460197,red,107603566520687175
109672646550650496,1,completed,107603544245460197,red,107603600826620492
109672715588548342,2,completed,107603600826620492,blue,107603544245460197
109672646550650498,1,completed,109672618694070633,red,107581765633427097
109672715588548343,2,completed,107581765633427097,blue,109672618694070633
109672646550650500,1,completed,109672618694070633,red,108319257932089006
109672715588548344,2,completed,108319257932089006,blue,109672618694070633
109672646550650502,1,completed,108121051709036068,blue,109672618694070633
109672715588548345,2,completed,109672618694070633,red,108121051709036068
109672646550650504,1,completed,109672618694070633,red,107603596915629288
109672715588548346,2,completed,109672618694070633,red,107603596915629288
109672646550650506,1,completed,107603566520687175,blue,109672618694070633
109672715588548347,2,completed,109672618694070633,blue,107603566520687175
109672646550650508,1,completed,109672618694070633,red,107603600826620492
109672715588548348,2,completed,109672618694070633,red,107603600826620492
109672646550650510,1,completed,108319257932089006,red,107581765633427097
109672715588548349,2,completed,108319257932089006,red,107581765633427097
109672646550650512,1,completed,107581765633427097,blue,108121051709036068
109672715588548350,2,completed,107581765633427097,blue,108121051709036068
109672646550650514,1,completed,107581765633427097,blue,107603596915629288
109672715588548351,2,completed,107581765633427097,blue,107603596915629288
109672646550650516,1,completed,107581765633427097,blue,107603566520687175
109672715588548352,2,completed,107581765633427097,red,107603566520687175
109672646550650518,1,completed,107603600826620492,blue,107581765633427097
109672715588548353,2,completed,107603600826620492,red,107581765633427097
109672646550650520,1,completed,108121051709036068,blue,108319257932089006
109672715588548354,2,completed,108319257932089006,blue,108121051709036068
109672646550650522,1,completed,108319257932089006,blue,107603596915629288
109672715588548355,2,completed,107603596915629288,blue,108319257932089006
109672646550650524,1,completed,107603566520687175,red,108319257932089006
109672715588548356,2,completed,107603566520687175,red,108319257932089006
109672646550650526,1,completed,108319257932089006,red,107603600826620492
109672715588548357,2,completed,107603600826620492,blue,108319257932089006
109672646550650528,1,completed,107603596915629288,red,108121051709036068
109672715588548358,2,completed,107603596915629288,red,108121051709036068
109672646550650530,1,completed,107603566520687175,blue,108121051709036068
109672715588548359,2,completed,108121051709036068,red,107603566520687175
109672646550650532,1,completed,107603600826620492,blue,108121051709036068
109672715588548360,2,completed,108121051709036068,red,107603600826620492
109672646550650534,1,completed,107603566520687175,red,107603596915629288
109672715588548361,2,completed,107603596915629288,red,107603566520687175
109672646550650536,1,completed,107603600826620492,blue,107603596915629288
109672715588548362,2,completed,107603600826620492,blue,107603596915629288
109672646550650538,1,completed,107603600826620492,blue,107603566520687175
109672715588548363,2,completed,107603600826620492,blue,107603566520687175
109672715584091831,1,completed,107603566520687175,blue,108319257932089006
109672715584091832,2,completed,108319257932089006,red,107603566520687175
109672715584091835,1,completed,107603596915629288,blue,108121051709036068
109672715584091836,2,completed,108121051709036068,blue,107603596915629288
109672715584091837,3,completed,108121051709036068,red,107603596915629288
109672715584091839,1,completed,109672618694070633,red,107603544245460197
109672715584091840,2,completed,107603544245460197,blue,109672618694070633
109672715584091843,1,completed,107603600826620492,red,107603566520687175
109672715584091844,2,completed,107603566520687175,blue,107603600826620492
109672715584091847,1,completed,107581765633427097,blue,107603596915629288
109672715584091848,2,completed,107603596915629288,red,107581765633427097
109672715584091851,1,completed,107603544245460197,red,108121051709036068
109672715584091852,2,completed,108121051709036068,red,107603544245460197
109672715584091853,3,completed,107603544245460197,blue,108121051709036068
109672715584091855,1,completed,107581765633427097,blue,107603566520687175
109672715584091856,2,completed,107603566520687175,red,107581765633427097
109672715584091857,3,completed,107603566520687175,red,107581765633427097
109672715584091861,1,completed,107603596915629288,blue,108319257932089006
109672715584091862,2,completed,108319257932089006,blue,107603596915629288
109672715584091863,3,completed,107603596915629288,blue,108319257932089006
109672715584091865,1,completed,107603600826620492,blue,107603544245460197
109672715584091866,2,completed,107603600826620492,blue,107603544245460197
109672715584091869,1,completed,107603596915629288,red,107603600826620492
109672715584091870,2,completed,107603600826620492,red,107603596915629288
109672715584091871,3,completed,107603596915629288,red,107603600826620492
109989125641721867,4,completed,107603596915629288,blue,107603600826620492
109989125641721868,5,completed,107603596915629288,red,107603600826620492
109672715584091873,1,completed,107603600826620492,blue,107603566520687175
109672715584091874,2,completed,107603566520687175,red,107603600826620492
109672715584091875,3,completed,107603600826620492,blue,107603566520687175
109989125639886854,1,completed,107581765633427097,blue,107603600826620492
109989125640083463,2,completed,107581765633427097,blue,107603600826620492
109989125640083464,3,completed,107581765633427097,blue,107603600826620492
108322950357297757,1,completed,99566405129589291,blue,105913232697120493
108322950357297758,2,completed,99566405129589291,blue,105913232697120493
108322950357363297,1,completed,108361563004344389,red,103461966971048042
108322950357363298,2,completed,103461966971048042,blue,108361563004344389
108322950357363301,1,completed,103461966975897718,blue,108361565719424734
108322950357363302,2,completed,103461966975897718,blue,108361565719424734
108322950357363305,1,completed,99566405127798575,blue,102141671183409133
108322950357363306,2,completed,99566405127798575,red,102141671183409133
108322950357363307,3,completed,102141671183409133,red,99566405127798575
108322950357363309,1,completed,103461966981927044,blue,106857734387052095
108322950357363310,2,completed,106857734387052095,red,103461966981927044
108322950357363313,1,completed,99566405124618295,blue,108361578564310810
108322950357363314,2,completed,99566405124618295,blue,108361578564310810
108322950357363317,1,completed,108361545122797332,red,99566405128626825
108322950357363318,2,completed,99566405128626825,red,108361545122797332
108322950357363319,3,completed,108361545122797332,blue,99566405128626825
108322950357363321,1,completed,99566405130451785,blue,108361552741927561
108322950357363322,2,completed,99566405130451785,blue,108361552741927561
108322950357363325,1,completed,99566405126602853,blue,99566405129589291
108322950357363326,2,completed,99566405129589291,red,99566405126602853
108322950357363329,1,completed,106857739520697600,red,103461966971048042
108322950357363330,2,completed,103461966971048042,blue,106857739520697600
108322950357363333,1,completed,103461966975897718,blue,107580481273119961
108322950357363334,2,completed,103461966975897718,blue,107580481273119961
108322950357363337,1,completed,99566405127798575,red,99566405123587075
108322950357363338,2,completed,99566405127798575,red,99566405123587075
108322950357363341,1,completed,103461966981927044,blue,99566405126602853
108322950357363342,2,completed,103461966981927044,blue,99566405126602853
108322950357363345,1,completed,99566405124618295,blue,103461966971048042
108322950357363346,2,completed,103461966971048042,blue,99566405124618295
108322950357363347,3,completed,103461966971048042,red,99566405124618295
108322950357363349,1,completed,108361545122797332,blue,103461966975897718
108322950357363350,2,completed,103461966975897718,red,108361545122797332
108322950357363353,1,completed,99566405130451785,blue,99566405123587075
108322950357363354,2,completed,99566405123587075,red,99566405130451785
108322950357363357,1,completed,99566405129589291,red,106857734387052095
108322950357363358,2,completed,106857734387052095,blue,99566405129589291
108322950357363361,1,completed,106857739520697600,blue,108361578564310810
108322950357363362,2,completed,108361578564310810,red,106857739520697600
108322950357363365,1,completed,107580481273119961,red,99566405128626825
108322950357363366,2,completed,99566405128626825,blue,107580481273119961
108322950357363369,1,completed,99566405127798575,blue,108361552741927561
108322950357363370,2,completed,99566405127798575,red,108361552741927561
108322950357363371,3,completed,99566405127798575,blue,108361552741927561
108322950357363373,1,completed,99566405124618295,red,103461966981927044
108322950357363374,2,completed,103461966981927044,red,99566405124618295
108322950357363375,3,completed,99566405124618295,red,103461966981927044
108322950357363377,1,completed,99566405130451785,blue,108361545122797332
108322950357363378,2,completed,108361545122797332,blue,99566405130451785
108322950357363379,3,completed,99566405130451785,blue,108361545122797332
108322950357363381,1,completed,106857734387052095,red,99566405123587075
108322950357363382,2,completed,99566405123587075,blue,106857734387052095
108322950357363385,1,completed,103461966975897718,red,106857739520697600
108322950357363386,2,completed,103461966975897718,blue,106857739520697600
108322950357363387,3,completed,103461966975897718,blue,106857739520697600
108322950357363389,1,completed,103461966971048042,red,99566405128626825
108322950357363390,2,completed,99566405128626825,blue,103461966971048042
108322950357363393,1,completed,99566405126602853,blue,99566405127798575
108322950357363394,2,completed,99566405127798575,red,99566405126602853
108322950357363397,1,completed,99566405130451785,red,103461966981927044
108322950357363398,2,completed,103461966981927044,blue,99566405130451785
108322950357363399,3,completed,99566405130451785,red,103461966981927044
108322950357363403,1,completed,99566405123587075,red,103461966975897718
108322950357363404,2,completed,103461966975897718,red,99566405123587075
108322950357363405,3,completed,103461966975897718,blue,99566405123587075
108322950357363407,1,completed,99566405126602853,red,99566405128626825
108322950357363408,2,completed,99566405126602853,blue,99566405128626825
108322950357363409,3,completed,99566405126602853,red,99566405128626825
108322950357363411,1,completed,103461966975897718,blue,99566405124618295
108322950357363412,2,completed,99566405124618295,red,103461966975897718
108322950357363413,3,completed,103461966975897718,red,99566405124618295
108322950357363414,4,completed,99566405124618295,blue,103461966975897718
108322950357363415,5,completed,103461966975897718,red,99566405124618295
108322950357428953,1,completed,99566405128626825,blue,108361545122797332
108322950357428954,2,completed,99566405128626825,red,108361545122797332
108322950357428955,3,completed,108361545122797332,blue,99566405128626825
108322950357428956,4,completed,99566405128626825,blue,108361545122797332
108322950357428957,5,completed,108361545122797332,red,99566405128626825
108322950357428959,1,completed,99566405124618295,blue,99566405128626825
108322950357428960,2,completed,99566405128626825,blue,99566405124618295
108322950357428961,3,completed,99566405124618295,blue,99566405128626825
108322950357428962,4,completed,99566405128626825,red,99566405124618295
108322950357428965,1,completed,99566405130451785,red,99566405124618295
108322950357428966,2,completed,99566405130451785,blue,99566405124618295
108322950357428967,3,completed,99566405124618295,blue,99566405130451785
108322950357428968,4,completed,99566405130451785,red,99566405124618295
108322950357428971,1,completed,103461966981927044,red,99566405124618295
108322950357428972,2,completed,103461966981927044,red,99566405124618295
108322950357428973,3,completed,103461966981927044,blue,99566405124618295
108322950357428974,4,completed,99566405124618295,blue,103461966981927044
107693721182735711,1,completed,107700204561086446,blue,99566406490127625
107693721182735713,1,completed,99566406490127625,blue,106269859169658575
107693721182735715,1,completed,99566406490127625,blue,107760667929003738
107693721182735717,1,completed,107700199633958891,blue,99566406490127625
107693721182735719,1,completed,99566406490127625,blue,107635420167535818
107693721182735721,1,completed,99566406490127625,blue,107700208463820785
107693721182735723,1,completed,107700211633200412,red,99566406490127625
107693721182735725,1,completed,99566406490127625,blue,106269804045322803
107693721182735727,1,completed,99566406490127625,red,104367068120825486
107693721182735729,1,completed,107700204561086446,blue,106269859169658575
107693721182735731,1,completed,107700204561086446,blue,107760667929003738
107693721182735733,1,completed,107700199633958891,blue,107700204561086446
107693721182735735,1,completed,107700204561086446,blue,107635420167535818
107693721182735737,1,completed,107700204561086446,blue,107700208463820785
107693721182735739,1,completed,107700204561086446,blue,107700211633200412
107693721182735741,1,completed,106269804045322803,red,107700204561086446
107693721182735743,1,completed,104367068120825486,blue,107700204561086446
107693721182735745,1,completed,107760667929003738,blue,106269859169658575
107693721182735747,1,completed,106269859169658575,red,107700199633958891
107693721182735749,1,completed,107635420167535818,red,106269859169658575
107693721182735751,1,completed,106269859169658575,blue,107700208463820785
107693721182735753,1,completed,106269859169658575,blue,107700211633200412
107693721182735755,1,completed,106269859169658575,red,106269804045322803
107693721182735757,1,completed,104367068120825486,blue,106269859169658575
107693721182735759,1,completed,107700199633958891,blue,107760667929003738
107693721182735761,1,completed,107760667929003738,blue,107635420167535818
107693721182735763,1,completed,107760667929003738,blue,107700208463820785
107693721182735765,1,completed,107760667929003738,blue,107700211633200412
107693721182735767,1,completed,106269804045322803,blue,107760667929003738
107693721182735769,1,completed,107760667929003738,red,104367068120825486
107693721182735771,1,completed,107700199633958891,blue,107635420167535818
107693721182735773,1,completed,107700199633958891,blue,107700208463820785
107693721182735775,1,completed,107700211633200412,red,107700199633958891
107693721182735777,1,completed,106269804045322803,blue,107700199633958891
107693721182735779,1,completed,104367068120825486,blue,107700199633958891
107693721182735781,1,completed,107635420167535818,red,107700208463820785
107693721182735783,1,completed,107700211633200412,blue,107635420167535818
107693721182735785,1,completed,107635420167535818,red,106269804045322803
107693721182735787,1,completed,104367068120825486,blue,107635420167535818
107693721182735789,1,completed,107700211633200412,blue,107700208463820785
107693721182735791,1,completed,106269804045322803,blue,107700208463820785
107693721182735793,1,completed,104367068120825486,blue,107700208463820785
107693721182735795,1,completed,107700211633200412,blue,106269804045322803
107693721182801333,1,completed,104367068120825486,blue,107700211633200412
107693721182801335,1,completed,104367068120825486,red,106269804045322803
107693721182801337,1,completed,99566406490127625,blue,107700204561086446
107693721182801339,1,completed,99566406490127625,blue,106269859169658575
107693721182801341,1,completed,107760667929003738,red,99566406490127625
107693721182801343,1,completed,99566406490127625,blue,107700199633958891
107693721182801345,1,completed,107635420167535818,red,99566406490127625
107693721182801347,1,completed,107700208463820785,red,99566406490127625
107693721182801349,1,completed,99566406490127625,blue,107700211633200412
107693721182997959,1,completed,106269804045322803,red,99566406490127625
107693721182997961,1,completed,104367068120825486,blue,99566406490127625
107693721182997963,1,completed,106269859169658575,red,107700204561086446
107693721182997965,1,completed,107760667929003738,blue,107700204561086446
107693721182997967,1,completed,107700204561086446,blue,107700199633958891
107693721182997969,1,completed,107635420167535818,red,107700204561086446
107693721182997971,1,completed,107700204561086446,blue,107700208463820785
107693721182997973,1,completed,107700204561086446,blue,107700211633200412
