team_id,name,acronym,slug,player_id,handle,first_name,last_name
105515219038427019,Karmine Corp,KC,karmine-corp,99322214657019865,Targamas,Raphael,Crabbé
109539675734129088,Northern Lions Esports,NLE,northern-lions-esports,110467096336085013,Dusseldrop,Timo ,Dusseldorp
108319669531442279,Aguilas Doradas,AD,aguilas-doradas,109881038382418433,Sleep yume,Erick,Gomez
106972778172351142,NRG,NRG,nrg-esports,98926509814242904,Damonte,Tanner,Damonte
109539873500788632,EXEED,EXD,exeed,110378596829382151,Roshan,Roshan,Visser
107582609836036013,Diamond Doves,DD,diamond-doves,109953697350472432,Khl,Carlos Enrique,Vilchez Medina
107581284487120142,Six Karma,6K,six-karma,99566408310768239,WARANGELUS,Fabián,Llanos
107581287168722290,The Kings,TK,the-kings,99921042943959644,TopLop,Nicolás,Marinoni
101428372598668846,Burning Core,BC,burning-core,109878804059653017,EL,Seonghyeon,Jeon
109698855806033734,Universitario Esports,UE,universitario-esports,99921042948369015,Snoopy,Renato,Chávez
106827765448944398,DFM Academy,DFM,dfm-academy,110541205994705138,Jericho,Takefumi,Kosaka
110425157952111645,Fourth Wall,4W,fourth-wall,110490655803091760,Fai,Ioan,Razvan Cerga
110424397251619481,Myth Esports,MYTH,myth-esports,110454473882658141,Jadko,Jakob Dyhr Kamp,Olesen
109981650516317055,Mirage Alliance,MIR,mirage-alliance,109782987645004350,Sudzzi,Corey,Miller
109697683685398040,MAGAZA,MGZ,magaza,109777166200522611,taetsu,Tae-Min,Hong
107456284318482723,Mirage-Elyandra,ME,mirage-elyandra,98767975927317955,Cody Sun,Sun,Liyu
107598785733448849,River Plate Gaming,RIV,river-plate-gaming,99566408346501165,Tomnam,Enzo,Ferreira
106806773698472633,Team Aze,AZE,team-aze,99566405793083799,Straight,Roberto,Guallichico 
109692074894483834,West Point Esports,WP,sem9-wpe,110548011912550056,Prage,CHUNG EN,CHEN
107581296208168309,Tomorrow Esports,TMR,tomorrow-esports,110383778171879084,Aku,Miguel Angel,Aylas Aguilar
110534714934488523,CB Gaming,CBG,cb-gaming,110536062618191877,Pluto1,Nicholas,Jones
104843437139220481,Undead BK,UBK,undead-bk,110383390050547432,Hyeonsu,Arnaldo Matias,Melgarejo Caceres
109981678167856017,Miracle,MRC,miracle,109783453951073861,LastDanceDF,David,Li
109695924147263860,Triple Esports,TE,triple-esports,109696925995965022,Jalleba,Alaa,Jalleb
106269804045322803,Beyond Gaming,BYG,mega-bank-beyond-gaming,109642956405180458,Feng ,Jun-Feng,Chen
109669678317817381,FUT ESPORTS,FUT,fut-team,99566406042760186,Mojito,Berk,Kocaman
99294153824386385,Golden Guardians,GG,golden-guardians,98926509773553311,Stixxay,Trevor,Hayes
99566408221961358,RED Kalunga,RED,red-kalunga,110434822594728434,doom,Raí,Yamada
99294153828264740,100 Thieves,100,100-thieves,99322214616775017,Nukeduck,Erlend,Holm
106827765448944398,DFM Academy,DFM,dfm-academy,110541203636707305,Racon7,Ryota,Kaneko
109672618694070633,Aethernum Esports,AET,aethernum-esports,109859096887249072,Haku,Jacobo,Meneses Maya
107467794614674479,FnaticTQ,FNTQ,fnatictq,99322408698597331,Kadir,Kadirkcan,Mumcuoĝlu
110534751905120040,Young Buffalos,YB,young-buffalos,109783499814022325,BoilTheOil,Brock,Hanson
110534714934488523,CB Gaming,CBG,cb-gaming,110535912811694931,Klexo,Aaron,Yang
110425157952111645,Fourth Wall,4W,fourth-wall,110428224537954780,Yute,Pehlivan,Riza
107598982142057588,Cruzados Esports,UC,cruzados-esports,109676512731468199,TANO,Marambio Godoy,Maximiliano Sebastían
105536738266035235,Cyberground Gaming,CGG,cyberground-gaming,99682959195915061,MGX,Mert,Güvercin
108159890692353756,St. Clair College,SCC,st-clair-college,109981752589812346,RickLafleur,Eric,Moffitt
107581300297680248,Zylant Esports,ZLT,zylant-esports,98767975933568904,Whitelotus,Matías,Musso
98767991892579754,Royal Never Give Up,RNG,royal-never-give-up,99566404813905681,LvMao,Minghao ,Zhuo 
103461966965149786,MAD Lions,MAD,mad-lions,99322214606051339,Hylissang,Zdravets,Iliev Galabov
107648168744912288,DREN Esports,DREN,dren-esports,110513857623113207,L3X,Alessandro,Carobbi
107760667929003738,Frank Esports,FAK,frank-esports,109691839332751409,Solokill,Fu Keung,Mak
101428372607057464,AXIZ,AXZ,axiz,99871352196477603,Hoglet,Gwanghyeop,Kim
98926509887041994,Echo Fox,FOX2,echo-fox,98926509779367797,Hakuho,Nickolas,Surgent
106827839261303409,CGA  Academy,CGA,cga-academy,110536825647942004,Tele,KEIHIRO,TOKUYAMA
99566404585387054,DRX,DRX,drx,98767975938371599,Rascal,Kwanghee,Kim
103461966971048042,Evil Geniuses Challengers,EG,eg-academy,98767975937423972,k1ng,Calvin,Truong
109696138543579708,3BL Esports,3BL,ebl-esports,110489865842850893,Nawaf,Nawaf,Suwayilh
109671413728531527,Pentagon Rejects,PTR,pentagon-rejects,110485490556229626,Chelouche,OMER,CHELOUCHE
110733870612047344,Team Coachify,CFY,team-coachify,109871532529330131,LJX,Louis,Lin
109696138543579708,3BL Esports,3BL,ebl-esports,99682959194260565,Chosen,Yunus,Baş
106371141659311452,Valiance PRO GAME,VPG,valiance-pro-game,110548992846895564,kiloxx,Žiga,Šetrajčič
104202382255290736,RENSGA,RNS,rensga,99566407749002423,Minerva,Gustavo,Alves
104841890701948065,Estral Esports,EST,estral-esports,99566408350815597,Josedeodo,Brandon,Villegas
103535282119620510,Fukuoka SoftBank HAWKS gaming,SHG,fukuoka-softbank-hawks-gaming,98767975952532107,Blank,Sungu,Kang
108352305932141947,DSYRE,DSYR,dsyre,109705412728201213,Empyros,Panagiotis,Tantis
106269804045322803,Beyond Gaming,BYG,mega-bank-beyond-gaming,109642949457528702,1116,Chien,Mao-An
106371141659311452,Valiance PRO GAME,VPG,valiance-pro-game,110587094733865861,Benzz,Vályi Nagy,Bence
107581689894520368,Bandits Gaming,BAN,bandits,99566408536547406,Icytower,Marcelo ,Barba
109698855806033734,Universitario Esports,UE,universitario-esports,109698818612479470,AlienBoy,Franko Matias,Feliciano Benito
104367068120825486,PSG Talon,PSG,psg-talon,99566406444168246,Woody,Hong-Yu,Lin
109672446077514083,The Kings Moon,TKM,the-kings-moon,99566408544558791,Pillo,José ,Martínez 
99294153828264740,100 Thieves,100,100-thieves,98767991769705572,Doublelift,Yiliang,Peng
107599174108436104,Rebirth Esports,RBT,rebirth-esports,99566408351694523,Zaphyr,Lukas,Jahn
102787200151698443,Vitality.Bee,VITB,vitalitybee,99322214622041698,Jactroll,Jakub,Skurzyński
106806779752531762,Globant Emerald Team,GET,globant-emerald-team,99566408349093642,Shadow,Facundo,Cuello
99566408217116828,INTZ,ITZ,intz,99566407784942056,Yampi,Yan,Petermann
104202382255290736,RENSGA,RNS,rensga,99566407754507410,Goku,Bruno,Miyaguchi
98767991853197861,T1,T1,t1,98767991747728851,Faker,Sanghyeok,Lee
99566406332987990,The Chiefs,CHF,the-chiefs,99566406296347493,Raes,Quin,Korebrits
101383792887446028,MAMMOTH,MEC,mammoth,110456581491929979,Hexflash,Hayden,Ting
107599040773840060,Meta Gaming,MG,meta-gaming,110383351675244087,Flare1,Franco Matías,Pombo Castillo
109828279319224248,MGN Box Esports,MBE,mgn-box-esports,109828498583555725,Slowz,Hung,Nguyen Huy
110534741480867943,Teamless Revenge,TRV,teamless-revenge,110536459458874148,ZatsMod,Julien,Gelinas
109637393694097670,Team Heretics,TH,team-heretics-lec,98767975944639514,Evi,Shunsuke,Murase
99566404579461230,kt Rolster,KT,kt-rolster,98767975940969117,Cuzz,Uchan,Mun
99322214695067838,Team Vitality,VIT,team-vitality,98767975948505333,Perkz,Luka,Perković
106827848618374543,BC Academy,BC,bc-academy,110541320575815956,besu,Takuya,Takeshima
107067065368380132,Wild Panthers Esports,WPE,wild-panther-esports,110654500696680230,L0wzy,ADAM,EL GHZABRI
99566408221961358,RED Kalunga,RED,red-kalunga,99566408210057665,fNb,Natan,Braz
99566406066182955,GALAKTICOS,GAL,galakticos,99566406049989117,Trix,Furkan,Coruk
107251374793416561,CERBERUS ESPORTS,CES,cerberus-esports,110489694651420817,Pyshiro,Huy,Lê
107179740624168899,HEET,HEET,heet,110467022355401099,Luiku,Théo,Chianella
107251374793416561,CERBERUS ESPORTS,CES,cerberus-esports,109828291562848749,Richard I,Nguyen Hoang,Phu
99322214695067838,Team Vitality,VIT,team-vitality,99322214653265200,Upset,Elias,Lipp
110733889090164854,Return of the Middlesticks,ROTM,return-of-the-middlesticks,110734382304225523,Dragowski,Nicholas Alexander,Dragowski
109696073114910519,Anubis Gaming,ANB,anubis-gaming,109721437716227947,Santa,Fady,Mohamed 
107599485973747723,Grypciocraft Esports,GRP,grypciocraft-esports,107599448955671977,GEPARD,Jakub,Kowasz
100205573495116443,Gen.G,GEN,geng,107492068702410338,Peyz,SOOHWAN,Kim
107258254469504696,Team Flash,TF,team-flash,107255592262151792,Draktharr,Toan,Le Ngoc 
105521674055625312,Gamespace Mediterranean College Esports,GSMC,gamespace-mediterranean-college-esports,103766433331803330,Habubu,Seyit,Cüce
103535282119620510,Fukuoka SoftBank HAWKS gaming,SHG,fukuoka-softbank-hawks-gaming,103678738910712347,Marble,Rei ,Shimaya
100725845018863243,Dplus Kia,DK,dwg-kia,103495716771322725,Canna,Changdong,Kim
107581689894520368,Bandits Gaming,BAN,bandits,110383698805424296,Mr Lemon,Martín Eduarno,Limón Hernández
106827765448944398,DFM Academy,DFM,dfm-academy,110541201911314014,Karaage,Koga,Kanno
110534700622694005,Aporia,APR,aporia,110535834235603720,Cryogen,Michael,Luu
107581755241449104,Red Rooster,RRR,red-rooster,99566408545954947,Manu,Manuel,Villa
101383793567806688,SK Gaming,SK,sk-gaming,99322214588927915,Gilius,Erberk ,Demir
107582173169864040,GeekSide Esports,GSE,geekside-esports,109698215305354050,Samriser,Dioggo Samuel,Alarcon Zambrano
103535282148790975,GALAKTICOS Akademi,GAL,galakticos-akademi,108721462524857342,Hosto,Ali Kaan,Dağ
109696047948627764,GNG Esports,GNG,gng-esports,107835301930739413,Lokmays,Aymen,Jadallah
107456284318482723,Mirage-Elyandra,ME,mirage-elyandra,105705424701600291,RangJun,Sang Jun,Kim
98767991853197861,T1,T1,t1,105320652477753436,Baut,Han,Jinsol
109637393694097670,Team Heretics,TH,team-heretics-lec,103877659831635672,Vetheo,Vincent ,Berrié
109668849651338559,FENNEL,FL,fennel,101796977262248072,hachamecha,Dai,Takai
109696092218588987,Nigma Galaxy,NGX,nigma-galaxy,109696579630268337,Klownz,Mohammad,ALKhalailah
106269859169658575,Impunity Esports,IMP,impunity-esports,110548002908903469,LJW,JACK WAI,LEE
103461966965149786,MAD Lions,MAD,mad-lions,103877629120745120,Elyoya,Javier ,Prades
110534714934488523,CB Gaming,CBG,cb-gaming,110535911000262575,K2,Shuo,Li
110424397251619481,Myth Esports,MYTH,myth-esports,110454460337978890,TheRealMJ,Martijn,Jacobs
107581212180071788,Peek Gaming,PK,peek-gaming,109631384602744226,Skyy,Iván,García Rivera
107581733744920199,Goat Esports,GOT,goat-esports,107701348631885966,Cryps,Brandon ,Rodríguez Sánchez
107582609836036013,Diamond Doves,DD,diamond-doves,107582764822253555,HarryLaCruu,Harryson Hugo,Cordero Castillo
105594176887807460,EFIVE Esports,E5,efive-esports,106449127133010589,Meraiel,Merlin,Morverand
99124844356912967,LPL All-Stars,LPL,lpl-allstars,105351745859872958,gogoing,Di-Ping,Gao
99566404579461230,kt Rolster,KT,kt-rolster,99566404541006806,Aiming,Haram,Kim
109674808371974726,Newell's Esports,NOB,newells-esports,109676503814837521,Skaanz,Vicente,Vega Cani
105957640798249312,Barrage.NA,BRG,barragena,99101098205435716,winter,Olivier,Lapointe
105593182576105603,BRUTE,BRT,brute,110473371449640425,Ryuto,Talha,Kaya
107582609836036013,Diamond Doves,DD,diamond-doves,109698630983697673,Toady,Bruno Maximiliano,Guechaqueo Quintana
109749493607708438,ENEMI3S,NM3,enemi3s,107688960045460307,kPr,Maxim,Grebonos
107581750701049485,Janus Esports,JNS,janus-esports,107581943022339854,FleekZ,Joshua Jose,Torres Castillo
105554088239949229,x25 Esports,X25,x25-esports,106371055529290845,Xeanny,Bálint,Szaniszló
105519846782566525,MnM Gaming,MNM,mnm-gaming,106289661925943715,Sof,Sofiane,Saibi
106371141659311452,Valiance PRO GAME,VPG,valiance-pro-game,105520720212515992,Sahira,Enes,Apelqvist
104211677548295324,Double Crunch Team Italy,DCTI,double-crunch-team-italy-pg-esports,104234199191599216,Paulcannon,Paolo,Marcucci
102787200120306562,Mousesports,MOUZ,mousesports,103478281369596452,Tore,Tore,Hoel Eilertsen
99124844356912967,LPL All-Stars,LPL,lpl-allstars,99566404816521797,Pyl,Bo,Chen
105515345386578249,Solary,SLY,solary,99322214611627957,Steeelback,Pierre,Medjaldi
105594135137147298,White Dragons,WD,white-dragons,109710789140096759,BAKAKO,João ,Pereira
105505619546859895,OKSavingsBank BRION,BRO,fredit-brion,109868105088005972,Gyosoo,Yoonsoo,Park
110424397251619481,Myth Esports,MYTH,myth-esports,107648239342422928,TR1NKET,Alfred,Björhag
103877625775457850,Movistar Riders,MRS,movistar-riders,107464179845128878,Isma,Ismaïl,Boualem
102787200129022886,eSuba,ESB,esuba,105647923348153723,EdbyK,Daniel,Suchý
106382545123328648,Dynamo Eclot,DNE,dynamo-eclot,105647903410988313,Benda,Benedikt,Chmelík
110425157952111645,Fourth Wall,4W,fourth-wall,109120488173833490,Reiska,Roope,Reiman
110425005562048945,Keypulse Esports,KYP,keypulse-esports,106302915507613423,Jackie,Jackie ,Ye
105519945593890595,KOVA Esports,KOVA,kova-esports,105519955885939518,Snurmi,Rami,Nurmi
103935468920814040,Team GO,GO,gamersorigin,105503548109547493,Lyncas,Linas,Naunčikas
106806773698472633,Team Aze,AZE,team-aze,103495716773682023,Ellim,Ellim,Choi
108018637503819612,PRO42 Esports,P42,pro42-esports,108319313422180289,Ichik,Llanas Romero,Maximino Arturo
107580444745581889,Immortals AOE,IMA,immortals-aoe,107577675052663305,animegirl,Cheng,Luo
107563714667537640,Team BDS,BDS,team-bds,105515229738531937,Adam,Adam,Maanane
105593951536470384,GTZ Esports,GTZ,gtz-bulls,107444853138698643,Avra,Ilhan,Berkant
99294153828264740,100 Thieves,100,100-thieves,106625308523122120,Busio,Alan,Cwalina
105593161016793151,Inside Games,ING,inside-games,106382521225691600,Promise0,Dominik,Kovařík
109675484017801229,Team Bliss,TB,team-bliss,103524181318400020,Lived,Tristan,Fulcher
105559480124455983,SK Gaming Prime,SKP,sk-gaming-prime,101389737451765151,Lurox,Lukas ,Thoma
98926509885559666,Team Liquid Honda,TL,team-liquid,99322214662601038,Bwipo,Gabriel,Rau
107437032053655867,Kanga Esports,KNG,kanga-esports,109675500511180816,1Blue,JuhyoekEum,Eum
105521706535388095,Anorthosis Famagusta Esports,ANO,anorthosis-famagusta-esports,105515354716470535,EYLIPH,Robert,Cédric
107565493716773932,Nativz,NTZ,nativz,103877785966088076,DenVoksne,Nikolaj ,Asbjørn Meilby
101428372605353526,Sengoku Gaming,SG,sengoku-gaming,103734698412635497,Nesty,Kai,Nakamura
104710678170825211,SINNERS Esports,SIN,sinners-esports,101829651741298440,Speedy,George Daniel,Savu
108121051709036068,Polar Squad,PLS,polar-squad,108033845851746480,Guzke,Kevin Alexander,Guzman Garcia
107450819235010833,BK ROG Esports,BKR,bkrog-gamerorigin,105501829364113001,Howling,Hobin,Jeon
107575082591536093,Entropiq,EIQ,entropiq,102787200009142846,Robocop,Ondřej ,Sklenička
108203159356403647,Kwangdong Freecs Academy,KDF,kwangdong-freecs-academy,108205130114574004,Pressure,Sanghoon,Kim
107599174108436104,Rebirth Esports,RBT,rebirth-esports,107598800114440988,Egotistic,Bastian Guillermo,Mancilla Cornejo
106421708401759879,Black Star Gaming,BSGG,black-star-gaming,103963762142221772,Jestkui Max,Maxim,Filipenko
102141671183409133,Maryville University,MU,maryville-university,108359200177346106,ScaryJerry,Leathe,Jeremiah
105663527959374033,CTRL PLAY Team,CPT,ctrl-play-team,106297414883350107,CblpHuK,Aleksandr,Sidorov Aleksandrovich
103535282143744679,Dark Passage Akademi,DP,dark-passage-akademi,105548655524635191,Ravenous,Berk,Er
107597866344501908,Auxesis Esports,AUX,auxesis-esports,105547981566042448,yOFT,Robert,Martin
109981650516317055,Mirage Alliance,MIR,mirage-alliance,101383793885656347,Neo,Toan,Tran
107603600826620492,Zeus Kralik,Z5K,zeu5-bogota,107599451053841884,Junder,Javier Santiago,Barrero Murillo
107251245690956393,Saigon Buffalo Esports,SGB,saigon-buffalo-esports,107251726945594253,Coated,Trang,Dinh Van
99566405131343995,Echo Fox Academy,FOXA,echo-fox-academy,101682868539385672,Panda,James,Ding
109675490370327425,Ground Zero,GZ,ground-zero,108451325720614251,Toppy,Rhys,Topham
104202382255290736,RENSGA,RNS,rensga,101796894783946870,Mocha,Taekyeon,Kim
101428372605353526,Sengoku Gaming,SG,sengoku-gaming,100304333966058512,Enty,Ryosei,Tanioka
110534714934488523,CB Gaming,CBG,cb-gaming,110535909226088911,Warcyclone,Kenny,Nguyen
107599188771591359,Wolf Club Gaming,WCE,wolf-club-gaming,108288438877133895,Kenius,Matias Sebastian,Ascoy Ybañez
105913221137618666,No Org,NOR,no-org,106857837424193188,Wixxi,Michael,Fernandez
109668849651338559,FENNEL,FL,fennel,106645154191921942,Deant,Inkai,Ro
101383793569248484,Astralis,AST,astralis,103889902476986558,LIDER,Adam ,Ilyasov
109981647134921596,CCG Esports,CCG,ccg-esports,107577680004170214,dtro,Dylan,Tran
99566408358330419,Isurus,ISG,isurus,103727753345856483,Gavotto,Omar,Gavotto
107582173169864040,GeekSide Esports,GSE,geekside-esports,107582291121098310,Macucho,Marlon Gabriel,Machuca Mena
103535282140533402,Beşiktaş Akademi,BJK,besiktas-akademi,105548663662236443,Merciless,Teker,Cengizhan
104212455500985426,LEC Kings,RITO,lec-team,104234225970883960,MedicCasts,Aaron,Chamberlain
99566406065437842,Dark Passage,DP,dark-passage,101422910059309862,stillnumb,Onurcan,Başkurt
107581212180071788,Peek Gaming,PK,peek-gaming,99566408340150255,FROSTSTRIKE,Lucas,Espindola 
99566406332987990,The Chiefs,CHF,the-chiefs,99566406316178541,Cupcake,Andrew,Van der Vyver
101383793572656373,EXCEL,XL,excel,99322214238585389,Patrik,Patrik,Jiru
98767991949608898,Fenerbahçe Espor,FB,fenerbahce-espor,108443040889696083,Awful,Ersöz,Ege 
107582613263241138,Deliverance Esports,DVE,deliverance-esports,107582779244367870,Sann,Jose Luis,Caceres Cuellar
109695924147263860,Triple Esports,TE,triple-esports,106313027403543673,wicked,Emily,Leckie
99566404853854212,Bilibili Gaming Pingan Bank,BLG,bilibili-gaming,103478281356330346,Bin,Ze-Bin,Chen
108159958519099117,Bay State College,BAY,bay-state-college,108359199520634492,DevildeGrey,Diaz,Victor
107648168744912288,DREN Esports,DREN,dren-esports,105537001537910115,Paradox,Federico,Princiotta Cariddi
99566408221961358,RED Kalunga,RED,red-kalunga,103743617977630492,Aegis,Gabriel,Lemos
98767991954244555,GAM Esports,GAM,gam-esports,102849319860638077,Zin,Tuan Tho,Nguyen
100725845018863243,Dplus Kia,DK,dwg-kia,99566404532361623,Deft,Hyeokgyu,Kim
109696115986547257,Fox Gaming,FOX,fox-gaming,110528587684401086,RyujinKt,Imrane,Khatiri
109696047948627764,GNG Esports,GNG,gng-esports,109721324326169641,Juggernaut,Mohammed,Abderrahim
106827848618374543,BC Academy,BC,bc-academy,108611831454049354,Sunleaf,Shuntaro,Shimane
99566404581868574,Kwangdong Freecs,KDF,kwangdong-freecs,105501802535116331,Jun,Sejun,Yoon
107456284318482723,Mirage-Elyandra,ME,mirage-elyandra,100356567024984269,Kirei,Thomas,Yuen
107603551467692884,ELR Gaming,ELR,elr-gaming,107599452292830653,Sendoya,Christian Fabrice,Satabin Sendoya
105663527959374033,CTRL PLAY Team,CPT,ctrl-play-team,105700996419137829,Valhalla,Ilia,Atnazhev
107582613263241138,Deliverance Esports,DVE,deliverance-esports,107769375841076732,DarkMoon,Jorge Salvador,Baca Paz
107599061926073885,Newstar,N5R,newstar,107598800640529598,Kearzy,Nicolas Matias,Aguirre Catalan
105515109012592449,IZIDREAM,IZI,izidream,105554397998733245,Klaj,Johan,Olsson
107565448721890834,Domino Esports,DMN,domino-esports,108702894868245609,2Axes,Mihai,Borzaşi
108361565719424734,DK Crew,DKC,dk-crew,108577049916375170,HyBriDZz,Nget,Ryan Nget
107581206998502078,Atheris Esports,ATH,atheris-esports,108293887940403506,Meteoro,Angel Jonathan,Bautista Espinosa
108159968741268165,Converse University,CVU,converse-university,107577686795010640,Radar,Eli,Nelson
101428372598668846,Burning Core,BC,burning-core,108611836418092606,koisi,Kodai,Fukuda
105593182576105603,BRUTE,BRT,brute,108396072337826409,raining,Matúš,Mazur
107635420167535818,SEM9,S9,sem9,107705430917912314,Lezar,Wei Lun,Lim
107599144012469862,Maze Gaming,MAZ,maze-gaming,107648406729589637,whyker,Manuel,Lopez
99124844355850858,LCS All-Stars,LCSS,lcs-all-stars,105352096546152305,BunnyFuFuu, , 
104367068120825486,PSG Talon,PSG,psg-talon,101971954398227333,JunJia,Chun-Chia,Yu
109696115986547257,Fox Gaming,FOX,fox-gaming,108403323808192823,Porcupine,Meho,Wissam
107598704067400262,Stone Movistar,STM,stone-movistar,108288692311727300,Vann,Ivan,Dellanque
106334802515490809,Wortex,WTX,wortex,106334808162183130,theblindboy,Edgar Gerhard James,Trumm
105519945593890595,KOVA Esports,KOVA,kova-esports,105520724573389310,Davidssonx,Viktor,Davidsson
99566404585387054,DRX,DRX,drx,108205130568869560,Frog,Minhoi,Lee
106250729133367861,Olympiacos Alimou esports,GOAL,olympiacos-alimou-esports,107044958960796612,Druxy,Apostolos,Kamposos
105521408363571548,Illuminar Gaming,IHG,illuminar-gaming,107599458056590825,PolskiKoz,Jarosław,Marchewka
107565448721890834,Domino Esports,DMN,domino-esports,107577340228714908,Sjakal,Arman,Akrawi
110418022381234710,SPIKE Syndicate,SPK,spike-syndicate,107128046781993420,Ecstassy,Marian-Andrei,Cândea
101428372602011186,V3 Esports,V3,v3-esports,105752114670266447,hetel,Shuya,Koyama
102787200120306562,Mousesports,MOUZ,mousesports,105554393869007083,Sencux,Chres,Laursen
109480056092207899,FLUXO,FX,fluxo,105397194580419452,Kick,João,Rosas
107565493716773932,Nativz,NTZ,nativz,103877921700775793,Twiizt,Elton ,Spetsig
104212474149188693,Altokekw Españita,OLE,lvp,101797000983658646,Noa,Ainhoa,Campos
107582173169864040,GeekSide Esports,GSE,geekside-esports,108562794357750717,Cuchi,Jose Eduardo ,Santamaria Suarez
102787200132955066,FTW Esports,FTW,for-the-win-esports,107655216738373869,Raffi,Rafael,Carvalho
107603551467692884,ELR Gaming,ELR,elr-gaming,107599454064107036,Pootis,Kevin,Arias Zuñiga
107582178455767077,Pirate Dream,PD,pirate-dream,107581405069396736,Vares,Adrián,Olivares Olivares
105503948999800557,E WIE EINFACH E-SPORTS,EWI,e-wie-einfach-e-sports,103889878162215346,Obsess,Patrick ,Engelmann
107582613263241138,Deliverance Esports,DVE,deliverance-esports,107729981647866482,Tymchuk,Cristian Anthony,Flores Tymchuk
108573042084687884,TEAM WHALES,TW,team-whales,107251529370048921,BeanJ,Chinh,Tran Van
100725845022060229,Liiv SANDBOX,LSB,liiv-sandbox,105705431649727017,Burdol,Taeyoon,Noh
107423083507599175,Vanir,VNR,vanir,108403325203192138,Moxokx,Magnus Kildegaard,Madsen
103535282124208038,Pentanet.GG,PGG,pentanetgg,105709428644866635,Apii,Jianjing,Yao
101383793569248484,Astralis,AST,astralis,101389713973624205,Finn,Finn,Wiestål
103535282119620510,Fukuoka SoftBank HAWKS gaming,SHG,fukuoka-softbank-hawks-gaming,103495716560217968,Vsta,Hyoseong,Oh
107582641798795198,Spectacled Bears,SB,spectacled-bears,109676668743898126,Uxie,Laureano Damián,Frias
107597875833524424,Diamant Esports,DIA,diamant-esports,108404241877151289,Mafro,Čorić,Lovre
109698757443650056,Mad Kings,MKE,mad-kings,108319837836257690,Yoyomax,Juan David,Indigoyen Roncal
107580497041999074,Team Ambition,TA,team-ambition,107577676059296194,porsche,Shane,Higgenbottom
99566404853854212,Bilibili Gaming Pingan Bank,BLG,bilibili-gaming,106368692529261498,Elk,Jiahao,Zhao
108078422885368642,Panathinaikos Esports,PAO,panathinaikos-esports,105554067476698796,Comeback,Cosmin,Mreana
104367099322647716,Liyab Esports,LYB,liyab-esports,104573264688460834,Kanji,Ren,Motomitsu
105521674055625312,Gamespace Mediterranean College Esports,GSMC,gamespace-mediterranean-college-esports,103935390073272739,Sirinox,Michal,Veit
107597870621708485,Cyber Wolves Esports,CWE,cyber-wolves-esports,107603203943553430,kingggggg,Luka,Kralj
107648168744912288,DREN Esports,DREN,dren-esports,105532925520819081,Jervo,Javier,Ruiz Martinez
99124844358677975,LEC All-Stars,LEC,eu-lcs-allstars,105301808272311686,Corobizar, , 
107580475800733004,Third Party,3P,third-party,108369187247995307,Traffi,Lusk,Nikolas
108361552741927561,Cincinnati Fear,FEAR,cincinnati-fear,107577674957373878,Minui,Mingshui (Daniel),Zhang
105549995617170853,KaBuM! Academy,KBM,kabum-academy,105541438961192885,Samkz,Samuel,Pereira
107467834753797729,Bisons,BSO,bisons-eclub,105532772496106458,Legolas,Sergio,Vicente Gispert
109981647134921596,CCG Esports,CCG,ccg-esports,104348845335505602,Dragonmin,Yongmin,Kim
99124844355850858,LCS All-Stars,LCSS,lcs-all-stars,101196466443266155,Shiphtur,Danny,Le
107251295460371069,Team Secret,TS,team-secret,107251533987191201,Taki,Tai,Dinh Anh 
105594163014588871,Boavista F.C,BFC,boavista-fc,106312605281690369,Campello,João,Silva
109631610813971977,Mezexis Esports,MZS,mezexis-esports,103658484589825792,MadBlade,Steven,Araya
107467794614674479,FnaticTQ,FNTQ,fnatictq,101422616465227094,Doxy,Rafael,Adl Zarabi
103461966971048042,Evil Geniuses Challengers,EG,eg-academy,108316130077640774,Sheiden,Jade,Libut
107581689894520368,Bandits Gaming,BAN,bandits,107599452994035200,Pinky,Oscar Adrian,Gómez Morales
99566408356697119,Furious Gaming,FG,furious-gaming,107582136899127281,Wamu,Nicolas Osvaldo,Garrido Romero
107251941920386009,BTS ESPORTS,SKY,bts-esports,107255605711463071,Cehin,Chien,Nguyen Ngoc
98767991877340524,Cloud9,C9,cloud9,105388936922706146,Berserker,Mincheol,Kim
99566408219409348,Vivo Keyd Stars,VKS,vivo-keyd,103743620262608671,Trigo,Matheus,Nóbrega
107603544245460197,Ramo Awake Gaming,AWK,awake-gaming,108319755773337779,Zyzz,Rodriguez Silva ,Andres Felipe
98926509883054987,Dignitas,DIG,dignitas,106857834302830803,eXyu,Lawrence,Xu
107598699275015260,Leviatán Esports,LEV,leviatan-esports,104327502738107767,Kiefer,Nicolás,Rivero
99566408219409348,Vivo Keyd Stars,VKS,vivo-keyd,103478281338008082,Tyrin,William,Portugal
107580497041999074,Team Ambition,TA,team-ambition,108369194162712842,Plut0,Jones,Nicholas
108121051709036068,Polar Squad,PLS,polar-squad,108018681174343034,Yasikof,Marín Muñoz,Giovanny Stevenson
107574959289974368,Odivelas Sports Club,OSC,odivelas-sports-club,105598591435892375,bicas,Pedro,Simões
101383793567806688,SK Gaming,SK,sk-gaming,101389760981745081,Doss,Mads,Jensen
108566004579728490,LARGE,LRG,large,108604925967546229,Schoon,Isaac,Waltz
108404211655217274,Partizan Esports,PAR,partizan-esports,107643536421586849,Sn1lle,Andersson,William
106806779752531762,Globant Emerald Team,GET,globant-emerald-team,106568321205278659,Brayaron,Brayan,Pereda
