player_id,handle,first_name,last_name,home_team_id,team_id,name,acronym,slug
104234194083621936,Noodlez,Dimitri,Zografos,1.0421167754829533e+17,1.0421167754829533e+17,Double Crunch Team Italy,DCTI,double-crunch-team-italy-pg-esports
103877659831635680,Vetheo,Vincent ,Berrié,1.0963739369409766e+17,1.0963739369409766e+17,Team Heretics,TH,team-heretics-lec
103478281329357328,Tutsz,Arthur,Machado,1.0020557630950243e+17,1.0020557630950243e+17,FURIA,FUR,furia
102825747671849920,Sander,Javier,Martínez,,,,,
101796977262248064,hachamecha,Dai,Takai,1.0966884965133856e+17,1.0966884965133856e+17,FENNEL,FL,fennel
101388912784979232,Bvoy,Younghoon,Joo,1.0554999888446813e+17,1.0554999888446813e+17,paiN Academy,PNG,pain-academy
101383792822831232,Crayzee,William,Dobie,,,,,
100725844995692256,OnFleek,Janggyeom,Kim,1.0758128448712014e+17,1.0758128448712014e+17,Six Karma,6K,six-karma
99566404568916496,Mightybear,Minsoo,Kim,9.956640458057875e+16,9.956640458057875e+16,,,
99566404527577072,Mowgli,Jaeha,Lee,,,,,
110541316136788000,Ussii,Syoma,Kii,1.0682784861837454e+17,1.0682784861837454e+17,BC Academy,BC,bc-academy
109783525420444864,Ivan,Ivan,Yang,,,,,
109697641061679168,mdb,Yakovliev,Andrii,1.0969768943077701e+17,1.0969768943077701e+17,Ankora Gaming,ANK,ankora-gaming
109697636443560576,Jelu,Zhelyazkov,Krasimir,1.0969768368539805e+17,1.0969768368539805e+17,MAGAZA,MGZ,magaza
109696579630268336,Klownz,Mohammad,ALKhalailah,1.09696092218589e+17,1.09696092218589e+17,Nigma Galaxy,NGX,nigma-galaxy
110734473844759488,Saint Ghoul,Aziel,Isai Lorenzo,1.1053474148086794e+17,1.1053474148086794e+17,Teamless Revenge,TRV,teamless-revenge
99566406478099648,MooJin,Moojin,Kim,,,,,
98926509793730400,huhi,Jae Hyun,Choi,9.929415382438638e+16,9.929415382438638e+16,Golden Guardians,GG,golden-guardians
98926509756623456,Darshan,Darshan,Upadhyaya,9.956640512862683e+16,9.956640512862683e+16,100 Thieves Challengers,100,100-academy
110548002908903472,LJW,JACK WAI,LEE,1.0626985916965858e+17,1.0626985916965858e+17,Impunity Esports,IMP,impunity-esports
110383291155172896,Tinchoxar,Lautaro Ariel,Ayala,1.0967633735910835e+17,1.0967633735910835e+17,Eclipse Gaming,ECG,eclipse-gaming
109807890482619920,Saifer,Gaston,Pedalino Vera,1.0969903858125018e+17,1.0969903858125018e+17,Red Eyes Esports,RDY,red-eyes-esports
108396061926455040,Fulis,Jakub,Fulka,,,,,
107887739174033376,Dua Lipa,Andres,Trujillo Hernandez,,,,,
107828193298642896,Lunar,Vincent,Lin,1.099816471349216e+17,1.099816471349216e+17,CCG Esports,CCG,ccg-esports
107620958849890816,Nyzah,Ben,Walpole,,,,,
107605573346386752,Ejdercan,Çağrıcan,Subaşı,,,,,
107577682502926960,Kolthro,Devin,Drzewucki,1.1053471493448853e+17,1.1053471493448853e+17,CB Gaming,CBG,cb-gaming
106371096877579584,MrMiks,Mihajlo,Djordjević,1.0278720013098898e+17,1.0278720013098898e+17,ASUS ROG Elite,ASUS,asus-rog-elite
106224539492898368,Takeover,Min Ji,Hyuen,,,,,
105830815851726432,Crumple,Denizhan,Yılmaz,,,,,
105655983474630016,Ben3k,Szymon,Przygoński,,,,,
105593137752529920,Koudys,Jakub,Koudela,1.076936981903169e+17,1.076936981903169e+17,,,
105589359549666544,Galaxy,Jorge,Molina,,,,,
105553696718837344,Jopa,Josip,Čančar,1.0746782737431306e+17,1.0746782737431306e+17,Finetwork KOI,FNK,finetwork-koi
105397246615675936,Liz,Elizabeth,Sousa,,,,,
105351772964708688,HO JIN LEE, , ,9.912484435321658e+16,9.912484435321658e+16,LCK All-Stars,LCK,lck-allstars
104234288198334992,xPeke,Enrique,Cedeño Martínez,1.0421247414918869e+17,1.0421247414918869e+17,Altokekw Españita,OLE,lvp
103877629120745120,Elyoya,Javier ,Prades,1.034619669651498e+17,1.034619669651498e+17,MAD Lions,MAD,mad-lions
101585276941002704,Flaxxish,Olof,Medin,1.0552082452175312e+17,1.0552082452175312e+17,PSV Esports,PSV,psv-esports
100633870186289424,Alive, Jin-uk,Noh,,,,,
100285330144336368,Yutapon,Yuta,Sugiura,1.0028533016809179e+17,1.0028533016809179e+17,DetonatioN FocusMe,DFM,detonation-focusme
100131567589299248,hauz,Bruno,Ferreira,1.094800560922079e+17,1.094800560922079e+17,FLUXO,FX,fluxo
99322416308717952,Joey,Joseph,Haslemann,9.87679919309071e+16,9.87679919309071e+16,Immortals Progressive,IMT,immortals-progressive
99101098206728960,Ablazeolive,Nicholas,Abbott,9.87679919309071e+16,9.87679919309071e+16,Immortals Progressive,IMT,immortals-progressive
109874670569105536,Kanaxi,Maximo Gabriel,Morales,1.075826417987952e+17,1.075826417987952e+17,Spectacled Bears,SB,spectacled-bears
109763225308588064,Katquese,Afonso,Parreira,1.055941351371473e+17,1.055941351371473e+17,White Dragons,WD,white-dragons
109675008268163200,Rodri,Julian,Rodríguez,1.0967261869407064e+17,1.0967261869407064e+17,Aethernum Esports,AET,aethernum-esports
109631370807524192,Anitta,Santillan,Anabella Noemí,1.0967244607751408e+17,1.0967244607751408e+17,The Kings Moon,TKM,the-kings-moon
109519445199403104,Stoneses,Rafael,Pinto,,,,,
109081868915969616,FaithXD,İnanç,Berber,1.055371498343563e+17,1.055371498343563e+17,Anc Outplayed,OP,anc-outplayed
108604923137857824,Kaizermorde,Mahad,Alam,,,,,
108603076371252528,Galers,Andrey,Galesa,1.05593213115129e+17,1.05593213115129e+17,Dark Tigers,DTG,dark-tigers
108577048457059712,Vuckae,Her,Brian,1.0856599740438165e+17,1.0856599740438165e+17,Tempest Gaming,TPG,tempest-gaming
108443043486262656,Artenes,Poyraz,Yusuf ,1.0974949360770843e+17,1.0974949360770843e+17,ENEMI3S,NM3,enemi3s
108443039516091744,Batuuu,Kaygusuz,Batu ,1.0969614338378022e+17,1.0969614338378022e+17,,,
108359200112555664,Rocks908,Chetwynd,Brian,1.0836155274192757e+17,1.0836155274192757e+17,Cincinnati Fear,FEAR,cincinnati-fear
107598801843966656,Kryzpo,Matias Daniel,Cifuentes Castillo,1.075991566014112e+17,1.075991566014112e+17,Movistar Optix,MOX,movistar-optix
107582797267651376,Sinner Crow,Satoshi Luis,Kou Kishimoto,1.0758263834124691e+17,1.0758263834124691e+17,Instinct Gaming,INS,instinct-gaming
107582136524523504,Fateware,Fabrizio Uriel,Maldonado,1.0967633735910835e+17,1.0967633735910835e+17,Eclipse Gaming,ECG,eclipse-gaming
107568614949683360,Epoch,BING-XIN,GUO,,,,,
106572026404718912,Wen,Nai Wun,Syu,1.0770021163320042e+17,1.0770021163320042e+17,Meta Falcon Team,MFT,meta-falcon-team
106470320886575312,Husha,TZU WEI,HUANG,1.0436706812082549e+17,1.0436706812082549e+17,PSG Talon,PSG,psg-talon
106301966504219024,Wixo,Jérémy,Joseph,1.0951702123704845e+17,1.0951702123704845e+17,,,
105589370537198336,Yuzen,João,Martins,,,,,
105536743885419568,SozPurefect,Hicham,Tazrhini,,,,,
105530986032181728,PIRANHA,Julia,Starosta,,,,,
105516185566739968,Zothve,Cristóbal,Arróspide,1.0484189070194806e+17,1.0484189070194806e+17,Estral Esports,EST,estral-esports
105514975738189536,Loulex,Jean-Victor,Burgevin,,,,,
105320699390649600,Juhan,Juhan,Lee,9.956640458538706e+16,9.956640458538706e+16,DRX,DRX,drx
103878030929466224,Joo,João,Pereira,,,,,
101422616412154640,StarScreen,Soner,Kaya,1.0966967831781738e+17,1.0966967831781738e+17,FUT ESPORTS,FUT,fut-team
101387366061520160,Garo,Humberto,Peixoto,,,,,
99871352191510688,WooFe,Ucheol,Chung,9.987127635536469e+16,9.987127635536469e+16,,,
99101098215973808,Prismal,Jacob,Feinstein,,,,,
98767975914205120,Ben,DongHyun,Nam,,,,,
110535911000262576,K2,Shuo,Li,1.1053471493448853e+17,1.1053471493448853e+17,CB Gaming,CBG,cb-gaming
110454460337978896,TheRealMJ,Martijn,Jacobs,1.1042439725161949e+17,1.1042439725161949e+17,Myth Esports,MYTH,myth-esports
110440939840018624,NikofleX,NIKOS,KECHRIS,1.0807842288536864e+17,1.0807842288536864e+17,Panathinaikos Esports,PAO,panathinaikos-esports
110428377116620640,Seneca,Simon,Bucht,1.0964268093200986e+17,1.0964268093200986e+17,Nord Esports,NORD,nord-esports
109631384602744224,Skyy,Iván,García Rivera,1.0758121218007179e+17,1.0758121218007179e+17,Peek Gaming,PK,peek-gaming
108396645207996272,Deletus,Christoph ,Steib,,,,,
107701348631885968,Cryps,Brandon ,Rodríguez Sánchez,1.075817337449202e+17,1.075817337449202e+17,Goat Esports,GOT,goat-esports
107605604013695280,Kazing,Berkay,Özyurt,,,,,
107599450838783904,Grypcio,Chwaleba,Marcin,1.0759948597374773e+17,1.0759948597374773e+17,Grypciocraft Esports,GRP,grypciocraft-esports
107582764822253552,HarryLaCruu,Harryson Hugo,Cordero Castillo,1.0758260983603602e+17,1.0758260983603602e+17,Diamond Doves,DD,diamond-doves
107577677304317728,Saico,Brandon,Wolfgang,1.1053471493448853e+17,1.1053471493448853e+17,CB Gaming,CBG,cb-gaming
106449215013141536,Thomas,Tomislav,Nanjara,1.0951702123704845e+17,1.0951702123704845e+17,,,
106449127133010592,Meraiel,Merlin,Morverand,1.0559417688780746e+17,1.0559417688780746e+17,EFIVE Esports,E5,efive-esports
106425061853706320,N3znamy,Luboš,Sobota,1.0706706536838013e+17,1.0706706536838013e+17,Wild Panthers Esports,WPE,wild-panther-esports
106371067543666000,Fiko,Filip,Jovanović,1.0637117655500334e+17,1.0637117655500334e+17,NK Osijek Esport,NKOS,nk-osijek-esport
106301590489885680,Vyct0r,Diego,Piccardi,1.0974941749788269e+17,1.0974941749788269e+17,,,
106276251959912544,Guigs,Guilherme,Soares,1.0554999561717085e+17,1.0554999561717085e+17,KaBuM! Academy,KBM,kabum-academy
105830819615327856,Fleck,Batuhan,Can,,,,,
105589316073314512,Ryuin,Eunseung,Baik,1.1049052327579926e+17,1.1049052327579926e+17,,,
105576910026266048,HRK,Hiroki,Iida,1.0142837260201118e+17,1.0142837260201118e+17,V3 Esports,V3,v3-esports
105554065308178080,CPMm,Laurentiu,Zidaru,,,,,
105501833300456816,Cruiser,Yeechan,Jung,,,,,
105351745859872960,gogoing,Di-Ping,Gao,9.912484435691296e+16,9.912484435691296e+16,LPL All-Stars,LPL,lpl-allstars
104727109824541632,F4rg,Rúben,Fernandes,1.0278720013295507e+17,1.0278720013295507e+17,FTW Esports,FTW,for-the-win-esports
104711283425473280,Zorac,Adam,Chinkhoyev,,,,,
103537039526273856,Pride,Mahdi,Nasserzadeh,1.0741648350969626e+17,1.0741648350969626e+17,Eintracht Spandau,EINS,eintracht-spandau
103103696693473952,Morgan,Kitae,Park,1.0550561954685989e+17,1.0550561954685989e+17,OKSavingsBank BRION,BRO,fredit-brion
102808862467691680,DoubleAiM,Aleksa ,Stankovic,1.0637114165931146e+17,1.0637114165931146e+17,Valiance PRO GAME,VPG,valiance-pro-game
102808654056361376,VaSKED,Václav,Benda,1.0471067817082522e+17,1.0471067817082522e+17,SINNERS Esports,SIN,sinners-esports
100205576278457168,Sarkis,Matheus,Guimarães,,,,,
100205573450470704,Hoon,Janghoon,Lee,,,,,
99566405781756192,VirusFx,Guillermo,Navarrete,1.0758168989452037e+17,1.0758168989452037e+17,Bandits Gaming,BAN,bandits
99566404541006800,Aiming,Haram,Kim,9.956640457946123e+16,9.956640457946123e+16,kt Rolster,KT,kt-rolster
99322408711949600,Jenkins,Thomas,Tran,9.956640512358707e+16,9.956640512358707e+16,CLG Challengers,CLG,clg-academy
98767991795284976,Ziv,Yi,Chen,9.87679918461271e+16,9.87679918461271e+16,ahq eSports Club,AHQ,ahq-esports-club
109691935302762720,Relhia,Enriquez Reven Lhi,Aloit,1.0969207489448384e+17,1.0969207489448384e+17,West Point Esports,WP,sem9-wpe
109676503814837520,Skaanz,Vicente,Vega Cani,1.0967480837197472e+17,1.0967480837197472e+17,Newell's Esports,NOB,newells-esports
110654497896589056,Rayzorac,ADAM,CHINKHOYEV,1.0706706536838013e+17,1.0706706536838013e+17,Wild Panthers Esports,WPE,wild-panther-esports
99566405654094768,P1noy,Kristoffer ,Pedersen,,,,,
99322214247452960,Kold,Jonas,Anderson,,,,,
99101098205435712,winter,Olivier,Lapointe,1.0595764079824931e+17,1.0595764079824931e+17,Barrage.NA,BRG,barragena
98767975911435216,Tussle ARCH,Moonyong,Lee,1.0028533016903648e+17,1.0028533016903648e+17,Unsold Stuff Gaming,USG,unsold-stuff-gaming
109828493319354416,Nugu,Dat,Tran Quoc,1.0982827931922426e+17,1.0982827931922426e+17,MGN Box Esports,MBE,mgn-box-esports
109697771445223504,LeMy,Mile,Bujanović,1.0969768603280094e+17,1.0969768603280094e+17,XtremeDominators,XD,xtremedominators
109691950524981600,yjy,De Guzman David Emmanuel,Tapang,,,,,
110473371449640432,Ryuto,Talha,Kaya,1.055931825761056e+17,1.055931825761056e+17,BRUTE,BRT,brute
109757539045307056,Pobli,Pablo Alexander,Sandoval Vaca,1.0831966953144227e+17,1.0831966953144227e+17,Aguilas Doradas,AD,aguilas-doradas
109698630983697680,Toady,Bruno Maximiliano,Guechaqueo Quintana,1.0758260983603602e+17,1.0758260983603602e+17,Diamond Doves,DD,diamond-doves
108617181773969824,Bananiasty,Jakub,Banasiak,1.0965960543313443e+17,1.0965960543313443e+17,,,
108404255375724672,Frozen2,Popović,Lazar,1.0555368449369022e+17,1.0555368449369022e+17,Split Raiders,STR,split-raiders
108319782955599904,S4n,Caceres Cuellar,Jose Luis,1.0758261582936875e+17,1.0758261582936875e+17,Fantasy Gaming,FSY,fantasy-gaming
108318783194048256,Cruiser1,Doyle,Isaish,,,,,
108290672356597504,Thoryn,Joaquin Moises,Budeguer,,,,,
108288653764718816,LeitoF,Leonel Alexis,Fernandez Rojas,1.0759865199721323e+17,1.0759865199721323e+17,9z Gaming,9Z,9z-gaming
108205130945818624,Maramu,Gyeon,Kim,1.0820316192430074e+17,1.0820316192430074e+17,DRX Academy,DRX,drx-academy
108205129336536528,Dal,Jeongwan,Moon,9.876799185319786e+16,9.876799185319786e+16,T1,T1,t1
108018681360510224,Astolfo,Parada Silva,Andres Felipe,,,,,
107688960045460304,kPr,Maxim,Grebonos,1.0974949360770843e+17,1.0974949360770843e+17,ENEMI3S,NM3,enemi3s
107605599645625120,Orrisot,Kaan Batu,Kocaöz,,,,,
107605083726995856,Sloth,Jung-sub,Bae,,,,,
107581943022339856,FleekZ,Joshua Jose,Torres Castillo,1.0758175070104949e+17,1.0758175070104949e+17,Janus Esports,JNS,janus-esports
107251574398720448,Bie,Hieu,Tran Duc ,1.0857304208468789e+17,1.0857304208468789e+17,TEAM WHALES,TW,team-whales
107151347828447312,Toybu,Radek,Kudrna,,,,,
106371055529290848,Xeanny,Bálint,Szaniszló,1.0555408823994923e+17,1.0555408823994923e+17,x25 Esports,X25,x25-esports
106297383638472192,sheefto,Paweł,Miozga,1.0706709550055968e+17,1.0706709550055968e+17,,,
106289661925943712,Sof,Sofiane,Saibi,1.0551984678256653e+17,1.0551984678256653e+17,MnM Gaming,MNM,mnm-gaming
105700963357470992,cyraXx,VADIM,Averin,1.0887757892587445e+17,1.0887757892587445e+17,,,
105589314507135184,Jonyy,Yeongin,Jun,,,,,
105520720212516000,Sahira,Enes,Apelqvist,1.0637114165931146e+17,1.0637114165931146e+17,Valiance PRO GAME,VPG,valiance-pro-game
105520077945756624,Flipper,Sebastian,Blatch,1.0742308690835608e+17,1.0742308690835608e+17,Nyyrikki,NKI,nyyrikki
105397290201832464,UnderSky,Filipe,Nasser,,,,,
104253650601860000,Chime,Jonathan,Pomponio,9.87679918603925e+16,9.87679918603925e+16,TSM,TSM,tsm
104234199191599216,Paulcannon,Paolo,Marcucci,1.0421167754829533e+17,1.0421167754829533e+17,Double Crunch Team Italy,DCTI,double-crunch-team-italy-pg-esports
103478281369596448,Tore,Tore,Hoel Eilertsen,1.0278720012030656e+17,1.0278720012030656e+17,Mousesports,MOUZ,mousesports
102854899616784560,Leyan,Jue,Lu,9.956640484777046e+16,9.956640484777046e+16,,,
101422616400870672,Wendel,Daniel Wendelbo,Ernst,1.0756547782262736e+17,1.0756547782262736e+17,Verdant,VER,verdant
101388912796120368,369,Jiahao,Bai,9.95664048521893e+16,9.95664048521893e+16,Beijing JDG Intel Esports Club,JDG,jd-gaming
99591620744134960,DRIFTER,Oleg,Ralchenko,,,,,
99566405936809584,Athyz,Alejandro,Nuñez,1.0831925793208901e+17,1.0831925793208901e+17,Osaka,OSK,osaka
99566404816521792,Pyl,Bo,Chen,9.912484435691296e+16,9.912484435691296e+16,LPL All-Stars,LPL,lpl-allstars
99566404811346608,Rookie,Ui-jin,Song,9.956640485468546e+16,9.956640485468546e+16,TOP ESPORTS,TES,top-esports
99566404549982128,Smeb,Kyungho,Song,,,,,
99322400688745824,OddOrange,Nathan,Ryan,1.0214167118340914e+17,1.0214167118340914e+17,Maryville University,MU,maryville-university
99322214611627952,Steeelback,Pierre,Medjaldi,1.0551534538657826e+17,1.0551534538657826e+17,Solary,SLY,solary
109710789140096752,BAKAKO,João ,Pereira,1.055941351371473e+17,1.055941351371473e+17,White Dragons,WD,white-dragons
109698682290438624,LetoneY,Fabricio Martin Eloy,Guzman Herrera,1.0758261815609338e+17,1.0758261815609338e+17,Incubus,INC,incubus
109698536995363728,Bingus,Luis Diego,Canchari Huanca,1.0813196523553861e+17,1.0813196523553861e+17,Antares Esports,ANT,antares-esports
99566408543872112,Baula,Alejandro ,Serrano,1.0758168989452037e+17,1.0758168989452037e+17,Bandits Gaming,BAN,bandits
99322380962940032,Kitzuo,Thanh Dat,Nguyen Tran,1.1053473255866582e+17,1.1053473255866582e+17,Komodo,KMD,komodo
98767991801635488,Zven,Jesper,Svenningsen,9.876799187734053e+16,9.876799187734053e+16,Cloud9,C9,cloud9
109868105088005968,Gyosoo,Yoonsoo,Park,1.0550561954685989e+17,1.0550561954685989e+17,OKSavingsBank BRION,BRO,fredit-brion
109696558820644160,Fev3r,khaled,El Noshokaty,1.0969607311491051e+17,1.0969607311491051e+17,Anubis Gaming,ANB,anubis-gaming
109663951667513568,OBII,Osvaldy,Díaz Félix,,,,,
108707921120832720,Junwon,Junwon,Min,,,,,
109631369842113376,FourLink,Hernández Chilpa,Alan,1.0963154132656021e+17,1.0963154132656021e+17,Reven Esports,RVN,reven-esports
109540085648527184,Catra,Jakub,Rożek,1.0552141978412718e+17,1.0552141978412718e+17,Komil&Friends,KNF,komilfriends
108395432380463024,Sive,JaeHyun,Oh,1.0539739946843254e+17,1.0539739946843254e+17,Miners,NMG,netshoes-miners
108328106717503888,Quinncidenc,Markus,Tobin,1.0550353589506618e+17,1.0550353589506618e+17,Wave Esports,WAVE,wave-esports
108205155000821520,Cypher,Jubynn,Kim,1.082031669736014e+17,1.082031669736014e+17,Liiv SANDBOX Academy,LSB,liiv-sandbox-academy
108121092676488000,Clantoz,Ramirez Garcia,Jahir Ernesto,,,,,
107648239342422928,TR1NKET,Alfred,Björhag,1.1042439725161949e+17,1.1042439725161949e+17,Myth Esports,MYTH,myth-esports
107603140534262096,Avarice,Aleksandar,Dimitrov,,,,,
107583617145228352,g3tH,Juan Ignacio,Hernández,,,,,
107576630774775792,Yerikan,Richard,Torres,1.0758175947035611e+17,1.0758175947035611e+17,Saprissa Esports,SAP,saprissa-esports
107464179845128880,Isma,Ismaïl,Boualem,1.0387762577545786e+17,1.0387762577545786e+17,Movistar Riders,MRS,movistar-riders
106857889055026960,Array,Jackson,Moldenhauer,9.929415382438638e+16,9.929415382438638e+16,Golden Guardians,GG,golden-guardians
106301968496553168,Furby,Casper,Sedergren,1.0553722611810645e+17,1.0553722611810645e+17,Axolotl Esports,AXL,axolotl
105647923348153728,EdbyK,Daniel,Suchý,1.0278720012902288e+17,1.0278720012902288e+17,eSuba,ESB,esuba
105647903410988320,Benda,Benedikt,Chmelík,1.0638254512332864e+17,1.0638254512332864e+17,Dynamo Eclot,DNE,dynamo-eclot
105549517618951552,WachonBB,Antonio,Caballero,1.0966970179257632e+17,1.0966970179257632e+17,,,
105536894569080256,Fittle,Anders ,Wind,,,,,
105532802102244096,Dreedy,Jakub,Viceník,1.0756413579171611e+17,1.0756413579171611e+17,Guasones,GSNS,guasones
105526707141927200,Budget Mark,Mark,de Korte,,,,,
105521436761106816,ZaFiR,Alexandros,Kafiris,,,,,
105515294798291232,ACD,Markus,Käpp,1.0553691847595773e+17,1.0553691847595773e+17,Macko Esports,MCK,macko-esports
105397238669368240,Cavalo,Alexandre,Fernandes,9.956640822283109e+16,9.956640822283109e+16,Liberty,LBR,liberty
103877663782078096,YellOwStaR,Bora ,Kim,,,,,
103817053209529904,huanfeng,Huan-Feng,Tang,1.013889129110398e+17,1.013889129110398e+17,,,
103743609669743424,Washin,Washington,Wu,,,,,
103535282086393744,Eugeo,Takehiko,Katsuki,1.0142837260371512e+17,1.0142837260371512e+17,Crest Gaming Act,CGA,crest-gaming-act
102174900418421840,Coldraa,Samet,Safran,1.0756412843068448e+17,1.0756412843068448e+17,,,
100312190807221872,Zanzarah,Nikolay ,Akatov,1.0741648350969626e+17,1.0741648350969626e+17,Eintracht Spandau,EINS,eintracht-spandau
99871352192999536,HyBriD,Woo-jin,Lee,,,,,
99322214645983136,Memento,Jonas,Elmarghichi,1.0756413579171611e+17,1.0756413579171611e+17,Guasones,GSNS,guasones
99322214593620352,Vander,Oskar,Bogdan,1.0278720012666358e+17,1.0278720012666358e+17,Giants,GIA,giants
98767975969375856,Contractz,Juan,Garcia,1.0697277817235114e+17,1.0697277817235114e+17,NRG,NRG,nrg-esports
109981754757616608,BakeryBoy,Eric,Pitzel,1.0815989069235376e+17,1.0815989069235376e+17,St. Clair College,SCC,st-clair-college
99566408212267680,Vitin,Victor,Ruiz,1.0420238225529074e+17,1.0420238225529074e+17,RENSGA,RNS,rensga
99566404802630512,Ning,Zhen-Ning,Gao,1.0346196698677672e+17,1.0346196698677672e+17,,,
98767991761835568,Rekkles,Carl Martin Erik,Larsson,9.876799186648869e+16,9.876799186648869e+16,Fnatic,FNC,fnatic
110501502211416288,Horder,Chris,Feng,1.0758049704199907e+17,1.0758049704199907e+17,Team Ambition,TA,team-ambition
110462942077835792,4ever,Yue,Liu,1.1038348745648096e+17,1.1038348745648096e+17,Vertex ESC,VTX,vertex-esc
110461562008601808,turtle ,Jo,dos Santos,1.0757495928997437e+17,1.0757495928997437e+17,Odivelas Sports Club,OSC,odivelas-sports-club
109907677402992800,Fornoreason,Felix,Schummel,1.0969768943077701e+17,1.0969768943077701e+17,Ankora Gaming,ANK,ankora-gaming
109783494492192736,Kurulean,Matthew,Nguyen,1.1053475190512003e+17,1.1053475190512003e+17,Young Buffalos,YB,young-buffalos
109782637689448816,Comp9,Michael,Stancato,,,,,
109120488173833488,Reiska,Roope,Reiman,1.1042515795211165e+17,1.1042515795211165e+17,Fourth Wall,4W,fourth-wall
107848322244751984,Mat,Aziz Görkem,Altınpınar,,,,,
107633884701260576,Crunchy,Danny,Vlug,1.076555397553874e+17,1.076555397553874e+17,Varona Esports,VAE,varona-esports
107598802697376448,Dyla,Diego,Lago Torterolo,1.0759908919167134e+17,1.0759908919167134e+17,Santiago Wanderers,SW,santiago-wanderers
107492063150003808,Pullbae,Jihoon,Jeong,1.0072584501886325e+17,1.0072584501886325e+17,Dplus Kia,DK,dwg-kia
107454928220607808,Blessing,Jangwon,Lee,,,,,
106371074769153152,Nedara,Nikola,Nedić,1.0278720012495963e+17,1.0278720012495963e+17,Crvena Zvezda Esports,CZV,crvena-zvezda-esports
106346031544282112,Leo D Aras,Christodoulos,Leontaras,,,,,
106302915507613424,Jackie,Jackie ,Ye,1.1042500556204894e+17,1.1042500556204894e+17,Keypulse Esports,KYP,keypulse-esports
106301962662058480,Muter,Simon,Brøns,,,,,
105589325100767472,Exos,Pim,Oosterveen,1.097493762675905e+17,1.097493762675905e+17,,,
105530887205925184,sheru,Dawid,Wojewoda,,,,,
105519955885939520,Snurmi,Rami,Nurmi,1.055199455938906e+17,1.055199455938906e+17,KOVA Esports,KOVA,kova-esports
105503548109547488,Lyncas,Linas,Naunčikas,1.0393546892081405e+17,1.0393546892081405e+17,Team GO,GO,gamersorigin
105397249991107616,Brance,Diego,Antunes,1.094800560922079e+17,1.094800560922079e+17,FLUXO,FX,fluxo
104711194933092144,Fallen,Viktor,Kordanovski,1.095083659837488e+17,1.095083659837488e+17,,,
103495716773682016,Ellim,Ellim,Choi,1.0680677369847264e+17,1.0680677369847264e+17,Team Aze,AZE,team-aze
102181564370768272,Venzer,Alexander,Kostadinov,1.0138379356924848e+17,1.0138379356924848e+17,Astralis,AST,astralis
102174499082445888,Anthrax,Robbe,Dobbeleers,1.0745632774479909e+17,1.0745632774479909e+17,,,
100118511918293232,SHMEBU,Agustín,Valetti,1.0759869927501526e+17,1.0759869927501526e+17,Leviatán Esports,LEV,leviatan-esports
109721326675273952,Sivvy,Fady,Ibrahim,1.0969613854357971e+17,1.0969613854357971e+17,3BL Esports,3BL,ebl-esports
109676532808604448,Elijah ,Lucas Julian,Quintanilla,1.0759908919167134e+17,1.0759908919167134e+17,Santiago Wanderers,SW,santiago-wanderers
108443043975134768,Stalken,Gölcü,İbrahim Batu ,9.956640606996957e+16,9.956640606996957e+16,Info Yatırım Aurora,AUR,info-yatrm-aurora
108395445007163952,niN,Breno,Medeiros,,,,,
108319313422180288,Ichik,Llanas Romero,Maximino Arturo,1.0801863750381962e+17,1.0801863750381962e+17,PRO42 Esports,P42,pro42-esports
108288713943104816,Fortu,Franco Agusto,Fortunato,1.075988051675943e+17,1.075988051675943e+17,Wap Esports,WAP,wap-esports
108205131563823136,DDahyuk,Minhyuk,Ahn,1.0072584502206022e+17,1.0072584502206022e+17,Liiv SANDBOX,LSB,liiv-sandbox
107614493362713216,IMaple,Sebastián,Ramos,,,,,
107577675052663312,animegirl,Cheng,Luo,1.0758044474558189e+17,1.0758044474558189e+17,Immortals AOE,IMA,immortals-aoe
107456521366258480,Xoura,Malik,Dönmez,,,,,
107251646222113264,Jane,Khanh,Nguyen Hoang,1.072582544695047e+17,1.072582544695047e+17,Team Flash,TF,team-flash
106857776709859488,Gamsu,Yeong-jin,Noh,1.068577343870521e+17,1.068577343870521e+17,AOE Gold,AOE,aoe-esports
106345948302467504,Champen,Lukas ,Borg Hyllested,,,,,
105553548214286064,Timmy,Tim,Fort,,,,,
105515229738531936,Adam,Adam,Maanane,1.0756371466753763e+17,1.0756371466753763e+17,Team BDS,BDS,team-bds
105320680474347056,Zeus,Wooje,Choi,9.876799185319786e+16,9.876799185319786e+16,T1,T1,t1
103935622852857104,dibu,Janne ,Heikkonen,1.0745634657378906e+17,1.0745634657378906e+17,,,
102181564367360400,Siler,Ernesto,Castañeda Serrano,1.0756421410930518e+17,1.0756421410930518e+17,,,
101551479987535968,Morgen,Orçun,Tunç,,,,,
108576894549726192,neyzz,Eduardo,Espindola,1.0948020462822587e+17,1.0948020462822587e+17,Los Grandes,LOS,los-grandes
107582733981405152,Abaddon,Cristian Antony,Almanza Yurivilca,1.0969885580603373e+17,1.0969885580603373e+17,Universitario Esports,UE,universitario-esports
107444853138698640,Avra,Ilhan,Berkant,1.0559395153647038e+17,1.0559395153647038e+17,GTZ Esports,GTZ,gtz-bulls
106645250735922928,Akainu,Daito,Toki,,,,,
106625308523122112,Busio,Alan,Cwalina,9.929415382826474e+16,9.929415382826474e+16,100 Thieves,100,100-thieves
